80000
1553513815	800508479
160958098	1540841513
418009818	1072001789
1893753040	452211093
367213318	2033717795
1345254913	991487175
1599333152	2086959812
683153833	1318894369
331455449	199151025
1351755149	719287630
881748447	1908984429
895612023	838388738
1159311599	430915162
1076270050	615971669
1764662343	1930833731
897127100	532484113
896130142	956480183
1647337886	1448672878
1822954507	247207400
1581398502	1307007842
270575331	1336707418
1215143059	339909643
554868881	1307287693
679063794	1297085600
1011178503	1839001210
1508688846	1194014593
1716066983	1232404071
535445982	1284138544
305856658	1604483735
605978766	1317666088
1162573152	1560745258
2080286748	198116829
1149892153	1032076118
877898407	1625871559
1441367685	1451143635
399294466	55693187
1880007464	1358549137
1089210655	1212871557
817481175	1953218366
1306049320	1340565253
1629266494	517981761
1968235836	301597264
883809128	35627997
1799291713	1978586984
327166293	1125750131
1151521647	501694365
956394433	206137636
664125641	1487134828
1860370410	2031064197
1843389914	107709329
2089461729	1930683559
520669943	2051354123
1406276323	81141779
97763808	291331101
139099347	1380517093
937459863	1947883049
1829689675	1776026332
1799352271	848901643
1756046880	1012151439
1011267386	1185374144
377444989	51236885
2144867395	1125809223
2144680891	138720142
1449669599	1394975178
1268842347	920711319
1775461798	901163921
1807341603	1981618453
1884941895	539668721
1388752566	1912101166
1739003254	175254308
1299074519	79201784
1852006195	1040139747
1111841249	1460659396
1416899715	387348422
1141994497	1440157840
444631543	1826735288
1513767904	658396519
1834545489	1783313644
1870637176	638424952
1179867852	174992166
1188221219	983594280
2087433001	46106768
1822336856	603765278
622795271	484824219
887692015	870800396
441201267	8661378
1690375697	1083173316
675046393	348620050
921791334	599921080
437868895	1983543643
2029355520	1042942986
981238888	1155065303
2077862288	252406902
922599089	1290957483
1095131140	1934215190
1894733691	1901626921
1792026593	132799376
723603199	399072632
622296443	690956611
1463681748	673962251
1454798279	1693354058
1748362762	714199033
1257044548	203599050
947783679	1514083154
1661835975	304918943
876693259	698301946
362675567	929664383
1925753156	1407248955
1395782274	1948802937
110378115	1846591444
228732864	317517118
13339431	857517529
534354886	125957248
1692074841	1723399113
2056945102	884579908
105225575	1147197544
840939242	1075959387
1837109569	1928133264
607534818	1700428288
385862140	1931856687
910079416	1326210778
891773633	751077418
449287260	618475968
904742696	1826270912
151451413	675776596
1883723636	1539226178
1186361884	1946005640
340847670	1287903141
1300412674	1094736399
1742254144	1125871363
1041584224	1766846071
2125528228	362460151
1604134965	1186652317
384862130	157074146
687769659	1587670659
1496451838	1685051249
1789488954	432373643
1966640100	1399349723
1777376164	863658578
667750373	130979789
206575548	1581661684
1435340422	1082665803
735209990	53397092
1944244445	805214363
1943339194	623046335
409489573	1753648423
1503473933	1593801329
1455407472	1194642574
1533125415	1730053199
75535213	357489514
1814501139	2052855773
874704109	1626396248
1669881120	228201197
2119208084	1513982293
2114148795	234374303
643901923	889522628
1573142029	2126903186
1996542787	1462636734
290281129	1819572766
1392344882	11130415
237807616	365535045
1744270895	661667068
968087710	1314032298
219006738	59274608
1943408095	1781065442
