60000
1542034634	1143441642
2140003738	986704610
675658136	2040250063
1611417192	1172473627
454304117	1184929334
1491457907	1503915165
419652965	771086007
1726193651	1780105034
1630620081	1792882000
1624722943	1463931396
574828893	1767760445
313542870	1937629999
1305370085	662080843
1479953194	1417732004
1490727763	2117286839
1435872283	1431719042
347674259	58267526
49766450	1053586467
1625081354	1045294132
1842244064	176761202
855638213	1160945579
2123413258	1323381360
582385541	2070808208
1953568574	749544235
450884343	1690846185
400730544	569536016
857206233	1744853955
1871221900	1875946632
1827622417	1391359478
629314563	532898866
1424432872	295582948
732931525	413941483
1414972148	202984558
1357434870	1689078009
747767570	655246746
435918206	1410568325
1349859042	1063671986
1481191074	747944694
1484686167	1507914276
1060718485	1233823648
771956504	1324251201
169417699	1987434818
856340688	82541022
2140004439	998486317
1122312161	1351618326
567187116	33949579
1507407798	1138277327
1242707413	1905023216
891498189	416657404
1964299808	720767725
2135384995	668902301
164080862	338044886
1426152687	1283226242
5182473	1202477831
76303700	388548641
1986722407	1767750893
153002406	973512183
141353188	606117134
1495733417	347967737
695784978	1009667331
63053523	1031123090
2040225987	1206771860
1379088752	553652793
195849500	1697599296
83633830	1179475672
26073847	136482541
349531591	1209675392
786627195	933935433
694846508	269187570
1634928408	1188489891
1204197290	1057963702
31342354	637450163
1976458305	1057680339
1711311354	761442407
707481976	32617193
588832766	907652786
1344029661	1873513281
1732481453	85010898
701537431	1054380787
2090315712	1251190311
595685553	118326957
151309177	432699791
1005758595	940920628
2130901935	484040526
601065646	347236834
1296400139	228053711
1787894529	1552160079
1670587644	1365331830
1269298615	2146756654
666330531	2037499059
472449551	1212560698
2035324903	438631658
1918399502	220954056
575593529	1734095815
1447789268	2004506766
21762026	682150992
1644014858	1433116104
205775176	1014711362
1086220307	346216602
1329230091	97759696
222220717	389528486
1275108146	1003296409
361149819	1056221511
815109275	743400712
275908338	774242893
1096885478	1354602898
1336764839	32734159
407196681	1871718225
1627746319	738204300
986641381	1760451980
2034223141	1248670547
1195684945	1872385636
2107504761	237244509
1638813931	2067965542
1421521346	753689347
1398305023	1398972440
1878831724	925239780
575894533	350619102
160119946	338922731
1147708073	831465557
765525470	612045113
195545061	875860317
1731431281	1762122917
52890242	2015551083
960004203	745999910
1010956184	249969424
758095636	292876601
344514083	632280669
992118527	1473047981
1325934051	535790238
627598195	1750672948
886789489	734431443
2000743192	1191883218
253785710	473905028
2052442520	371611879
798404877	1312941283
1209670456	703667843
352993272	1408089490
490268490	47757891
1655473706	748446210
1323730991	16182817
1401665797	2048926236
1402968807	326295189
1517490732	950940952
891279290	1032589205
911417028	185135545
2016783959	206114665
278052044	296287636
1839204506	630517424
1422030870	727324627
668087265	1498156339
267828498	267841774
490971506	1125929568
2019835659	2103912684
2142232133	1932117376
996512145	154658062
882835164	846084225
1648342788	1158191616
934713704	890345323
367791365	1011535489
1396413971	1828316181
166549144	1020271167
40582474	1317324419
1862593210	734958151
115706313	1203302056
1044151393	1963582514
1550109349	1563706886
316761016	190434999
890394163	1188645245
1667748321	889470403
695396454	922195404
948674629	1455894275
786406007	1511396011
1596180161	634247603
1838123560	1790410825
893874011	1692392112
613321869	179146683
146228087	934166041
275707870	1699944511
844956689	2025198059
2035456310	499705460
1888606450	2000302490
227455645	326133855
953433841	1987075420
1258389443	1332412845
2050698646	1127092619
92397346	291517441
1123432080	846744136
2002048730	1659223914
1501166303	1464169565
282767982	100162663
1954181440	312564862
532635072	1285814408
554815495	410029191
85589914	1843124755
2093632957	1169552204
746071637	68988226
1991428649	1408665248
1577098608	2053133382
1245511278	1784942037
1321750916	1096800644
2076281507	1601508046
2133181271	138135032
205660417	1233440496
774771781	1395971506
834257867	451239406
1215939085	833816743
1627202926	195332737
1602298143	379956021
1451962416	1275644851
1433762756	336637105
1387897537	426530645
400136829	1328386246
947642310	1285578018
876776059	2089921546
1068893290	1188817875
274173437	1680532844
1010583764	433157425
107278645	1293406682
1456629440	257422280
1464194902	708606941
1760034772	1464659226
2070049468	2086327276
789539516	489190599
1258996677	800776448
369745787	1647251338
2141544289	1108941503
2116752255	1041053583
1438297372	1388000572
10756243	391549753
886804263	982738061
581862150	1864110259
462196930	695451311
1844177003	451412270
1973780686	1152094393
1537901799	402360501
46935904	725240079
2140311028	1856360346
1205911606	1953185303
750359479	1267788369
386372249	1915324062
71641504	1487915408
2094676588	1529989245
560051537	365357558
908730533	130370667
706480329	377805240
1811008148	1328214505
208674970	359425239
2135976509	2020543511
1115879366	609815111
1370607093	1883814329
916019782	234210731
42230966	1106242052
1844235885	1441042044
273062642	191270455
2047001273	1262370371
1667876684	899383697
1951887893	419626079
319213005	598824829
1340531161	1056282250
1835949648	1760693840
1804196867	667648029
558367828	2132031453
140496729	1243996250
2091670205	393834045
624194261	375329032
995569585	1492921318
329660078	89121686
1072074643	970726571
568212538	88347957
952913222	1826966475
1104360519	286081812
2108612298	1671749692
1568519743	1749553676
1402537808	1672429584
110562705	654028280
1431996614	717859569
502647337	1940609308
1986492567	52313660
914871997	270741059
1974614267	129704731
251512212	917929788
123426868	2113651121
459901973	778814658
625128541	1045387463
1263374534	1364975049
1715331289	1752496895
1477095660	635798300
2130884275	187228906
692680287	368733222
1808940559	937984534
28610311	1964643696
58042400	561041062
1963918704	758003738
895830562	216406417
1452836148	928073046
949955961	1516404729
2025841354	2109897140
1791252716	11150519
575695544	1301178273
1077256910	22258513
436673413	1218430492
1904704899	1983995311
1030605008	1922756401
432911551	269841621
1890145330	2094454886
2098811025	150511553
2059418752	1657026165
1070820859	1373215353
623683562	381945527
529851406	1745380180
2125550887	743289964
562050349	1747136137
1573149128	98732432
1538609140	1553222453
198554639	2065713882
85093725	2093610820
797495645	1063864588
423285594	1695139494
1691414556	1363407353
1136868381	1184872108
529660525	684726860
1986955394	1388596108
1429995207	1439950472
1254364861	263256228
731111176	2031590545
2099786162	1507253583
693869469	1027962273
455982196	1471115676
1061938621	265812930
751928750	1872722302
1323399282	883600595
825781160	1864629206
594204571	997266247
2091432141	687659691
1886922130	1609223661
813020109	2138009749
1833469839	884733270
535297062	928723751
1148936661	5507603
224486800	1968363468
299224641	1809323660
934312100	583037836
149028391	754235135
1981429351	854188228
413367801	363033362
500674007	987106703
991184246	802972743
775653853	1188570081
404466973	1090672456
11557200	968332170
1127704224	1781707993
654264583	1108573841
232424315	82708312
656680175	905239292
1582625296	450898130
1922564294	1499136496
1708941668	1736319098
159801003	1420898671
1025808857	770741483
230746077	1941333304
1269791457	1840017560
1410614120	2119535607
576210413	1364646968
496241216	1647116011
2014587047	1937320327
395680075	1585649413
1885108668	1195138885
1284689804	980948890
576036211	584317601
183202276	1736586581
360420490	1683290890
120422652	1013916690
615069885	1640764184
486129361	1348377139
1927132029	959647349
1190805673	1470839718
718879809	469951841
35738021	1500981434
504559929	1873288347
99499362	1543499768
2145628663	1035538617
1090060631	466032660
738056011	641831805
456787754	2125227100
1743852796	77128116
1359606471	1679954017
2019656610	1242119788
618744429	1121799429
1324066190	1354905116
2121175471	220117250
1543780616	423390058
1303382295	1613032665
406440927	2054662629
1177761843	1286520902
1691441918	1823280487
1430985966	911767809
1785744518	1924147201
185767034	1892801347
1636976018	1242932809
1398286494	1087555537
1312590742	1760578810
2018371304	1114818316
2104100584	1005300139
